id|name|country
16432|RIEHM, Karl-Hans|FRG
16433|EVERTS, Sabine|FRG
16434|NUNN-SAUNDERS-CEARNS, Glyniss Leanne|AUS
16435|JOYNER-KERSEE, Jackie|USA
16436|ZHU, Jian-Hua|CHN
16437|MOGENBURG, Dietmar|FRG
16438|SJOBERG, Patrick|SWE
16439|HUNTLEY, Johanna Luann|USA
16440|ELDEBRINK, Kenth|SWE
16441|HARKONEN, Arto|FIN
16442|OTTLEY, David|GBR
16443|WHITBREAD, Fatima|GBR
16444|SANDERSON, Teresa|GBR
16445|LILLAK, Kristiina|FIN
16446|EVANGELISTI, Giovanni|ITA
16447|HONEY, Gary|AUS
16448|HEARNSHAW, Susan|GBR
16449|CUSMIR-STANCIU, Anisoara|ROU
16450|IONESCU, Valeria (Vali)|ROU
16451|SPEDDING, Charles|GBR
16452|TREACY, John|IRL
16453|MOTA, Rosa|POR
16454|BENOIT, Joan|USA
16455|WAITZ-ANDERSEN, Grete|NOR
16456|BELL, Earl Holmes|USA
16457|VIGNERON, Thierry|FRA
16458|QUINON, Pierre|FRA
16459|TULLY, Michael Scott|USA
16460|LAUT, David Lester|USA
16461|ANDREI, Alessandro|ITA
16462|CARTER, Michael D''Andrea|USA
16463|MULHALL-MARTIN, Gael|AUS
16464|LOSCH, Claudia|FRG
16465|LOGHIN, Mihaela|ROU
16466|CONNOR, Keith|GBR
16467|JOYNER, Alfredrick Alphonzo|USA
16468|CONLEY, Mike|USA
16469|HADZIC, Saabit|YUG
16470|MUTAPCIC, Emir|YUG
16471|PETROVIC, Aleksandar|YUG
16472|PETROVIC, Drazen|YUG
16473|SUNARA, Ivan|YUG
16474|VUKICEVIC, Branko|YUG
16475|ZORKIC, Nebojsa|YUG
16476|ALFORD, Steven Todd|USA
16477|EWING, Patrick Aloysius|USA
16478|FLEMING, Vernon|USA
16479|JORDAN, Michael|USA
16480|KLEINE, Joseph William|USA
16481|KONCAK, Jon Francis|USA
16482|MULLIN, Christopher Paul|USA
16483|PERKINS, Samuel Bruce|USA
16484|ROBERTSON, Alvin Cyrrale|USA
16485|TISDALE, Wayman Lawrence|USA
16486|TURNER, Jeffrey Stephen|USA
16487|WOOD, Leonard III|USA
16488|ARCEGA APERTE, Fernando|ESP
16489|BEIRAN LOZANO, Jose Manuel|ESP
16490|CORBALAN ALFOCER, Juan Antonio|ESP
16491|DE LA CRUZ FERMANELLI, Juan Domingo|ESP
16492|JIMENEZ FERNANDEZ, Andres|ESP
16493|LLORENTE GENTO, Jose Luis|ESP
16494|LOPEZ, Juan Maria|ESP
16495|MARGALL TAULER, Jose Maria|ESP
16496|MARTIN ESPINA, Fernando|ESP
16497|ROMAY PEREIRO, Fernando|ESP
16498|SAN EPIFANIO RUIZ, Juan Antonio|ESP
16499|SOLOZABAL, Ignacio|ESP
16500|BA, Yan|CHN
16501|CHEN, Yue-Fang|CHN
16502|CONG, Xuedi|CHN
16503|LI, Xiao-Qin|CHN
16504|LIU, Qing|CHN
16505|QIU, Chen|CHN
16506|SONG, Xiao-Bo|CHN
16507|WANG, Jun|CHN
16508|XIU, Li-Juan|CHN
16509|ZHANG, Yue-Qin|CHN
16510|ZHENG, Haixia|CHN
16511|BOSWELL, Catherine La Ora|USA
16512|CURRY, Denise Marie|USA
16513|DONOVAN, Anne Theresa|USA
16514|EDWARDS, Teresa|USA
16515|HENRY, Ludi Lea|USA
16516|LAWRENCE, Janice Faye|USA
16517|MCGEE, Pamela Denise|USA
16518|MENKEN-SCHAUDT, Carol Jean|USA
16519|MILLER, Cheryl Deann|USA
16520|MULKEY, Kimberly Duane|USA
16521|NOBLE, Cindy Jo.|USA
16522|WOODARD, Lynette|USA
16523|CHOI, Aei-Young|KOR
16524|CHOI, Kyung-Hee|KOR
16525|JEONG, Myung-Hee|KOR
16526|KIM, Eun-Sook|KOR
16527|KIM, Hwa-Soon|KOR
16528|KIM, Young-Hee|KOR
16529|LEE, Hyung-Sook|KOR
16530|LEE, Mi-Ja|KOR
16531|MOON, Kyung-Ja|KOR
16532|PARK, Chan-Sook|KOR
16533|PARK, Yang-Gae|KOR
16534|SUNG, Jung-A|KOR
16535|BOLIVAR, Jose Marcelino|VEN
16536|MWILA, Keith|ZAM
16537|GONZALEZ, Paul Garza Jr.|USA
16538|TODISCO, Salvatore|ITA
16539|SALIHU, Azis|YUG
16540|WELLS, Robert|GBR
16541|BIGGS, Tyrell|USA
16542|DAMIANI, Francesco|ITA
16543|BILALI, Ibrahim|KEN
16544|CAN, Eyup|TUR
16545|MCCRORY, Steven D.|USA
16546|REDZEPOVSKI, Redzep|YUG
16547|NOLASCO, Pedres|DOM
16548|WALTERS, Dale|CAN
16549|STECCA, Maurizio|ITA
16550|LOPEZ, Hector|MEX
16551|AYKAC, Turgut|TUR
16552|CATARI PERAZA, Omar|VEN
16553|TAYLOR, Meldrick|USA
16554|KONYEGWACHIE, Peter|NGR
16555|CHUN, Chil-Sung|KOR
16556|NDONGO-EBANGA, Martin|CMR
16557|WHITAKER, Pernell|USA
16558|ORTIZ, Luis F.|PUR
16559|FULGER, Mircea|ROU
16560|PUZOVIC, Mirko|YUG
16561|PAGE, Jeremy Louis|USA
16562|UMPONMAHA, Dhawee|THA
16563|BRUNO, Luciano|ITA
16564|NYMAN, Joni|FIN
16565|BRELAND, Mark Anthony|USA
16566|AN, Young-Su|KOR
16567|TIOZZO, Christophe|FRA
16568|ZIELONKA, Manfred|FRG
16569|TATE, Frank|USA
16570|O''SULLIVAN, Shawn|CAN
16571|GONZALEZ, Aristides|PUR
16572|ZAOUI, Mohamed|ALG
16573|SHIN, Joon-Sup|KOR
16574|HILL, Virgil Eugene|USA
16575|HOLYFIELD, Evander|USA
16576|MOUSSA, Mustapha|ALG
16577|JOSIPOVIC, Antun|YUG
16578|BARRY, Kevin|NZL
16579|MUSONE, Angelo|ITA
16580|VANDERLIJDE, Arnold|NED
16581|TILLMAN, Henry|USA
16582|DEWIT, Willie|CAN
16583|JAKOBSEN, Henning Lynge|DEN
16584|EICKE, Ulrich|FRG
16585|CAIN, Lawrence|CAN
16586|OLARU, Costica|ROU
16587|HOYER, Didier|FRA
16588|RENAUD, Eric|FRA
16589|NISOVIC, Mirko|YUG
16590|MIGUEZ GOMEZ, Enrique|ESP
16591|SUAREZ AMADOR, Narciso|ESP
16592|BARTON, Gregory Mark|USA
16593|THOMPSON, Alan Blair|NZL
16594|JANIC, Milan|YUG
16595|BREGEON, Bernard|FRA
16596|FERGUSON, Ian Gordon|NZL
16597|MOBERG, Lars-Erik|SWE
16598|DERCKX, Annemarie|NED
16599|ANDERSSON, Agneta|SWE
16600|SCHUTTPELZ, Barbara|FRG
16601|KELLY, Barry|AUS
16602|KENNY, Grant|AUS
16603|FISHER, Hugh|CAN
16604|MORRIS, Alwyn|CAN
16605|LEFOULON, Patrick|FRA
16606|MAC DONALD, Christopher Paul|NZL
16607|BENGTSSON, Per-Inge|SWE
16608|IDEM, Josefa|FRG
16609|OLSSON, Anna|SWE
16610|BARRE, Alexandra|CAN
16611|HOLLOWAY, Susan|CAN
16612|BAROUH, Francois|FRA
16613|BOCCARA, Philippe|FRA
16614|BOUCHERIT, Pascal|FRA
16615|VAVASSEUR, Didier|FRA
16616|BRAMWELL, Grant|NZL
16617|KARLS, Tommy|SWE
16618|OHLSSON, Thomas|SWE
16619|GUAY, Lucie|CAN
16620|OLMSTEAD, Barbara|CAN
16621|CONSTANTIN, Agafia|ROU
16622|MARINESCU, Tecla|ROU
16623|NICHITOV-IONESCU, Nastasia|ROU
16624|STEFAN, Maria|ROU
16625|KARLSSON, Eva|SWE
16626|WIBERG-GUNNARSSON, Susanne|SWE
16627|LAURITZEN, Dag Otto|NOR
16628|GREWAL, Alexi S.|USA
16629|BAUER, Stephen|CAN
16630|SCHUMACHER, Sandra|FRG
16631|CARPENTER-PHINNEY, Helen Constance|USA
16632|TWIGG, Rebecca Lynne|USA
16633|KIEFEL, Ronald Alexander|USA
16634|KNICKMAN, Clarence Roy|USA
16635|PHINNEY, Davis Welsh|USA
16636|WEAVER, Andrew Telsher|USA
16637|BARTALINI, Marcello|ITA
16638|GIOVANNETTI, Marco|ITA
16639|POLI, Eros|ITA
16640|VANDELLI, Claudio|ITA
16641|ACHERMANN, Alfred|SUI
16642|TRINKLER, Richard|SUI
16643|VIAL, Laurent|SUI
16644|WISS, Benno|SUI
16645|COLAS, Fabrice|FRA
16646|SCHMIDTKE, Fredy|FRG
16647|HARNETT, Curtis|CAN
16648|NITZ, Leonard Harvey|USA
16649|HEGG, Stephen Edward|USA
16650|GOLZ, Rolf|FRG
16651|YOUSHIMATZ, Jose Manuel|MEX
16652|ILEGEMS, Roger|BEL
16653|MESSERSCHMIDT, Uwe|FRG
16654|SAKAMOTO, Tsutomu|JPN
16655|GORSKI, Mark Brian|USA
16656|VAILS, Nelson Beasley|USA
16657|ALBER, Reinhard|FRG
16658|GUNTHER, Roland|FRG
16659|MARX, Michael|FRG
16660|GRENDA, Michael|AUS
16661|NICHOLS, Kevin|AUS
16662|TURTUR, Michael|AUS
16663|WOODS, Dean|AUS
16664|GRYLLS, David Mills|USA
16665|MCDONOUGH, R.Patrick|USA
16666|H:: LIMANDUS|SUI
16667|HOFER, Otto|SUI
16668|HOFER, Otto Josef|SUI
16669|H:: AHLERICH|FRG
16670|H:: MARZOG|DEN
16671|JENSEN-TORNBLAD, Anne Grethe|DEN
16672|TORNBLAD-JENSEN, Anne|DEN
16673|KRUG, Herbert|FRG
16674|SAUER, Uwe|FRG
16675|BYLUND, Ingamay|SWE
16676|NATHORST, Louise|SWE
16677|DE BARY, Amy Catherine|SUI
16678|TODD, Mark|NZL
16679|HOLGATE-LENG, Virginia|GBR
16680|STIVES-LENDE, Karen Elizabeth|USA
16681|ERHORN, Claus|FRG
16682|HOGREFE, Dietmar|FRG
16683|TESDORPF, Burkhard|FRG
16684|FLEISCHMANN, Torrance Watkins|USA
16685|STARK, Ian|GBR
16686|OVERESCH-BOEKER, Bettina|FRG
16687|CLAPHAM, Diana|GBR
16688|PRIOR-PALMER-GREEN, Lucinda|GBR
16689|FARGIS, Joseph Halpin, Iv|USA
16690|HOMFELD, Conrad E.|USA
16691|ROBBIANI, Adelheid|SUI
16692|LUTHER, Peter|FRG
16693|SLOOTHAAK, Franke|FRG
16694|GRUBB, Timothy|GBR
16695|SMITH, Steven|GBR
16696|WHITAKER, John Edwin|GBR
16697|WHITAKER, Michael|GBR
16698|BURR-HOWARD, Leslie Michele|USA
16699|SMITH, Melanie Ashworth|USA
16700|VAGGO, Bjorne|SWE
16701|BELLONE, Stefano|ITA
16702|CUOMO, Sandro|ITA
16703|FERRO, Cosimo|ITA
16704|MANZI, Roberto|ITA
16705|MAZZONI, Angelo|ITA
16706|BORRMANN, Elmar|FRG
16707|HEER, Gerhard|FRG
16708|NICKEL, Rafael|FRG
16709|HENRY, Jean-Michel|FRA
16710|LENGLET, Olivier|FRA
16711|CERIONI, Stefano|ITA
16712|NUMA, Mauro|ITA
16713|VACCARONI, Dorina|ITA
16714|LUAN, Ju-Jie|CHN
16715|HANISCH, Cornelia|FRG
16716|CERBONI, Marc|FRA
16717|GROC, Patrick|FRA
16718|OMNES, Philippe|FRA
16719|BORELLA, Andrea|ITA
16720|CIPRESSA, Andrea|ITA
16721|SCURI, Angelo|ITA
16722|BECK, Frank|FRG
16723|GEY, Matthias|FRG
16724|MEYGRET, Anne|FRA
16725|MODAINE, Laurence|FRA
16726|BISCHOFF, Sabine|FRG
16727|FUNKENHAUSER, Zita-Eva|FRG
16728|KIRCHEIS-WESSEL, Ute|FRG
16729|WEBER, Christiane|FRG
16730|DAN, Aurora|ROU
16731|GUZGANU-TUFAN, Elisabeta|ROU
16732|MOLDOVAN-ZSAK, Marcela|ROU
16733|OROS, Rozalia|ROU
16734|WEBER-KOSZTO, Monika|ROU
16735|WESTBROOK, Peter Jonathan|USA
16736|LAMOUR, Jean-Francois|FRA
16737|MARIN, Marco|ITA
16738|CHICULITA, Alexandru|ROU
16739|SZABO, Vilmos|ROU
16740|DALLA BARBA, Gianfranco|ITA
16741|DELRIEU, Philippe|FRA
16742|DUCHEIX, Franck|FRA
16743|GRANGER-VEYRON, Herve|FRA
16744|GUICHOT, Pierre|FRA
16745|BALJIC, Mirsad|YUG
16746|BAZDAREVIC, Mehmed|YUG
16747|CAPLJIC, Vlado|YUG
16748|CVETKOVIC, Borislav|YUG
16749|DEVERIC, Stjepan|YUG
16750|DJUROVSKI, Milko|YUG
16751|ELSNER, Marko|YUG
16752|GRACAN, Nenad|YUG
16753|IVKOVIC, Tomislav|YUG
16754|KATANEC, Srecko|YUG
16755|MILJUS, Branko|YUG
16756|MRKELA, Mitar|YUG
16757|NIKOLIC, Jovica|YUG
16758|PUDAR, Ivan|YUG
16759|RADANOVIC, Ljubomir|YUG
16760|SMAJIC, Admir|YUG
16761|STOJKOVIC, Dragan|YUG
16762|AYACHE, William|FRA
16763|BENSOUSSAN, Michel|FRA
16764|BIBARD, Michel|FRA
16765|BIJOTAT, Dominique|FRA
16766|BRISSON, Francois|FRA
16767|CUBAYNES, Patrick|FRA
16768|GARANDE, Patrice|FRA
16769|JEANNOL, Philippe|FRA
16770|LACOMBE, Guy|FRA
16771|LEMOULT, Jean-Claude|FRA
16772|ROHR, Jean Philippe|FRA
16773|RUST, Albert|FRA
16774|SENAC, Didier|FRA
16775|THOUVENEL, Jean Christophe|FRA
16776|TOURE, Jose|FRA
16777|XUEREB, Daniel|FRA
16778|ZANON, Jean Louis|FRA
16779|BRUM, Jorge Luiz|BRA
16780|CORTEZ SILVA, David|BRA
16781|CRUZ, Milton|BRA
16782|DIAS, Luiz|BRA
16783|FERREIRA, Andre Luiz|BRA
16784|GALVAO, Mauro|BRA
16785|GIL, Antonio Jose|BRA
16786|LEIEHART NETO, Joao|BRA
16787|OLIVEIRA, Aguilmar|BRA
16788|PAIVA, Silvio|BRA
16789|RINALDI, Gilmar|BRA
16790|ROQUE KAEFER, Ademir|BRA
16791|SANTOS, Paulo|BRA
16792|SILVA, Ronaldo|BRA
16793|VERRI, Carlos|BRA
16794|VIDAL, Francisco|BRA
16795|WINCK, Luiz Carlos|BRA
16796|JOHNSON, Kathleen Ann|USA
16797|PAUCA, Simona|ROU
16798|SZABO, Ecaterina|ROU
16799|SOTOMURA, Koji|JPN
16800|VATUONE, Philippe|FRA
16801|LI, Ning|CHN
16802|LOU, Yun|CHN
16803|RETTON, Mary-Lou|USA
16804|MCNAMARA, Julianne Lyn|USA
16805|GUSHIKEN, Koji|JPN
16806|MORISUE, Shinji|JPN
16807|TONG, Fei|CHN
16808|VIDMAR, Peter Glen|USA
16809|GAYLORD, Mitchell Jay|USA
16810|CONNER, Barthold Wayne|USA
16811|KAJITANI, Nobuyuki|JPN
16812|DAGGETT, Timothy Patrick|USA
16813|HIRATA, Noritoshi|JPN
16814|YAMAWAKI, Kyoji|JPN
16815|HARTUNG, James N.|USA
16816|JOHNSON, Scott Philip|USA
16817|LI, Xiao-Ping|CHN
16818|LI, Yue-Jiu|CHN
16819|XU, Zhi-Qiang|CHN
16820|CHEN, Youg-Yan|CHN
16821|HUANG, Qun|CHN
16822|MA, Yan-Hong|CHN
16823|WU, Jia-Ni|CHN
16824|ZHOU, Ping|CHN
16825|ZHOU, Qiu-Rui|CHN
16826|AGACHE, Lavinia|ROU
16827|CUTINA, Laura|ROU
16828|STANULET, Mihaela|ROU
16829|BILEK, Pamela Jean|USA
16830|DUSSERRE, Michelle Hollis|USA
16831|TALAVERA, Tracee Ann|USA
16832|WEBER, Regina|FRG
16833|FUNG, Lori|CAN
16834|STAICULESCU, Doina|ROU
16835|BEDEVAN, Mircea|ROU
16836|BERBECE, Dumitru|ROU
16837|BULIGAN, Alexandru|ROU
16838|COVACIU, Gheorghe|ROU
16839|DRAGESCU, George|ROU
16840|OPREA, Vasile|ROU
16841|SIMION, Adrian|ROU
16842|ARNAUTOVIC, Zlatan|YUG
16843|BASIC, Mirko|YUG
16844|ELEZOVIC, Jovica|YUG
16845|ISAKOVIC, Mile|YUG
16846|JURINA, Pavle|YUG
16847|KALINA, Milan|YUG
16848|KUZMANOVSKI, Slobodan|YUG
16849|MLADENOVIC, Dragan|YUG
16850|RADJENOVIC, Zdravko|YUG
16851|RNIC, Momir|YUG
16852|STRBAC, Branko|YUG
16853|VUJOVIC, Veselin|YUG
16854|VUKOVIC, Veselin|YUG
16855|ZOVKO, Zdravko|YUG
16856|FRAATZ, Jochen|FRG
16857|HAPPE, Thomas|FRG
16858|MEFFLE, Arnulf|FRG
16859|NEITZEL, Rudiger|FRG
16860|PAUL, Michael|FRG
16861|RAUIN, Dirk|FRG
16862|ROCH, Siegfried|FRG
16863|ROTH, Michael|FRG
16864|ROTH, Ulrich|FRG
16865|SCHWALB, Martin|FRG
16866|SCHWENKER, Uwe|FRG
16867|SPRINGEL, Thomas|FRG
16868|THIEL, Andreas|FRG
16869|WOLLER, Klaus|FRG
16870|WUNDERLICH, Erhard|FRG
16871|CHEN, Zhen|CHN
16872|GAO, Xiu-Min|CHN
16873|HE, Jian-Ping|CHN
16874|LI, Lan|CHN
16875|LIU, Li-Ping|CHN
16876|LIU, Yu-Mei|CHN
16877|SUN, Xiu-Lan|CHN
16878|WANG, Lin-Wei|CHN
16879|WANG, Ming-Xing|CHN
16880|WU, Xing-Jiang|CHN
16881|ZHANG, Pei-Jun|CHN
16882|ZHANG, Wei-Hong|CHN
16883|ZHU, Jue-Feng|CHN
16884|CUDERMAN, Alenka|YUG
16885|DJUKIC, Slavica|YUG
16886|DJURIC, Dragica|YUG
16887|ERCIC, Emilija|YUG
16888|JANKOVIC, Ljubinka|YUG
16889|MUGOSA, Ljiljana|YUG
16890|MUGOSA-ANTIT, Svetlana|YUG
16891|PAVISEVIC, Zorica|YUG
16892|PTUJEC, Jasna|YUG
16893|HAN, Hwa-Soo|KOR
16894|JEONG, Hyoi-Soon|KOR
16895|JEONG, Soon-Bok|KOR
16896|KIM, Choon-Rye|KOR
16897|KIM, Kyung-Soon|KOR
16898|KIM, Mi-Sook|KOR
16899|KIM, Ok-Hwa|KOR
16900|LEE, Soon-Ei|KOR
16901|LEE, Young-Ja|KOR
16902|SON, Mi-Ha|KOR
16903|SUNG, Kyung-Hwa|KOR
16904|YOON, Byung-Soon|KOR
16905|YOON, Soo-Kyung|KOR
16906|BARBER, Paul Jason|GBR
16907|BATCHELOR, Steven James|GBR
16908|BHAURA, Kulbir Singh|GBR
16909|CATTRALL, Robert Lewis|GBR
16910|DODDS, Richard David Allan|GBR
16911|DUTHIE, James Livingstone|GBR
16912|HUGHES, Norman|GBR
16913|KERLY, Sean Robin|GBR
16914|LEMAN, Richard Alexander|GBR
16915|MARTIN, Stephen Alexander.|GBR
16916|MCCONNELL, William David Robert|GBR
16917|PAPPIN, Veryan Guy Henry|GBR
16918|POTTER, Jonathan Nicholas M.|GBR
16919|PRECIOUS, Mark|GBR
16920|TAYLOR, Ian Charles Boucher|GBR
16921|WESTCOTT, David Guy|GBR
16922|ABDUL, Rashid IV|PAK
16923|DAR, Tauqeer|PAK
16924|HASSAN, Sardar|PAK
16925|ISHTIAQ, Ahmed|PAK
16926|KALEEM, Ullah|PAK
16927|KHALID, Hameed|PAK
16928|KHAN, Hanir|PAK
16929|KHAN, Shahid Ali|PAK
16930|MEHMOOD, Ayaz|PAK
16931|MOIN UD DIN, Ghulam|PAK
16932|NAEEM, Akhtar|PAK
16933|NASIR, Ali|PAK
16934|QASIM, Zia|PAK
16935|BASSEMIR, Christian|FRG
16936|BLOCHER, Stefan|FRG
16937|BRINKMANN, Dirk|FRG
16938|DOPP, Heiner|FRG
16939|FISCHER, Carsten|FRG
16940|FRANK, Tobias|FRG
16941|FRIED, Volker|FRG
16942|GUNST, Thomas|FRG
16943|HANEL, Horst-Ulrich|FRG
16944|HURTER, Karl-Joachim|FRG
16945|KELLER, Andreas|FRG
16946|KRULL, Reinhard|FRG
16947|RECK, Thomas Werner|FRG
16948|SCHMIDT-OPPER, Ekkhard|FRG
16949|SLAWYK, Markku|FRG
16950|ANDERS, Elizabeth Rambo|USA
16951|BEGLIN, Elizabeth Anne|USA
16952|BUGGY, Regina E.|USA
16953|CHEESEMAN, Gwen Wentz|USA
16954|JOHNSON, Sheryl Ann|USA
16955|LARSON-MASON, Christine|USA
16956|MCCAHEY, Kathleen Ann|USA
16957|MILLER, Anita Corl|USA
16958|MILNE, Leslie Woods|USA
16959|MORETT, Charlene Frances|USA
16960|MOYER, Diane Marie|USA
16961|PLACE, Marcella Jeanette|USA
16962|SHELTON, Karen Christina|USA
16963|STAUFFER, Brenda Lee|USA
16964|STAVER, Julia Ann|USA
16965|STRONG, Judith Ann|USA
16966|BENNINGA, Carina|NED
16967|BOEKHORST, Josephine|NED
16968|BOLHUIS-EIJSVOGEL, Maria Yolanda C.|NED
16969|DE BEUS, Bernadette|NED
16970|HENDRIKS, Irene|NED
16971|HILLEN, Francisca|NED
16972|LE POOLE, Alexandra|NED
16973|NIEUWEWNHUIZEN, Anne Lucia (Anneloes)|NED
16974|OHR, Martine|NED
16975|POS, Alette|NED
16976|SEVENS, Elisabeth Anthonius|NED
16977|VAN DOORN, Marieke Birgitta|NED
16978|VAN MANEN, Aletta|NED
16979|VON WEILER, Sophie Pauline|NED
16980|WILLEMSE, Laurien|NED
16981|ZEGERS, Margriet|NED
16982|APPEL, Gabriele Marion|FRG
16983|BREIKEN-BREMER, Dagmar|FRG
16984|DEININGER, Beate|FRG
16985|DRULL, Elke|FRG
16986|HAGEN, Birgit|FRG
16987|HAHN, Birgit|FRG
16988|KOCH-HALLMEN, Martina|FRG
16989|LANDGRAF, Sigrid|FRG
16990|LINGNAU, Corinna|FRG
16991|MOSER, Christina|FRG
16992|OTT, Patricia|FRG
16993|ROTH, Hella|FRG
16994|SCHLEY-SCHOWE, Gabriele|FRG
16995|SCHMID, Susanne Leonie|FRG
16996|THIELEMANN, Ursula|FRG
16997|WEIERMANN-LIETZ, Andrea|FRG
16998|ECKERSLEY, Neil|GBR
16999|LIDDIE, Edward J.|USA
17000|HOSOKAWA, Shinji|JPN
17001|KIM, Jae-Yup|KOR
17002|BERGER, Marc|CAN
17003|CHO, Yong-Chul|KOR
17004|SAITO, Hitoshi|JPN
17005|ALEXANDRE, Marc|FRA
17006|REITER, Josef|AUT
17007|MATSUOKA, Yoshiyuki|JPN
17008|HWANG, Jun-Oh|KOR
17009|BROWN, Kerrith|GBR
17010|YOSHIO ONMURA, Luiz Yoshio|BRA
17011|AHN, Byung-Keun|KOR
17012|FRATICA, Mircea|ROU
17013|NOWAK, Michel|FRA
17014|WIENEKE, Frank|FRG
17015|CARMONA, Walter|BRA
17016|NOSE, Seiki|JPN
17017|SEISENBACHER, Peter|AUT
17018|BERLAND, Robert Lee|USA
17019|FRIDRIKSSON, Bjarni|ISL
17020|HA, Hyung-Zoo|KOR
17021|VIEIRA, Douglas|BRA
17022|CIOC, Mihai|ROU
17023|SCHNABEL, Arthur|FRG
17024|YAMASHITA, Yasuhiro|JPN
17025|RASHWAN, Mohamed|EGY
17026|MASSULLO, Carlo|ITA
17027|MASALA, Daniele|ITA
17028|BOUBE, Didier|FRA
17029|BOUZOU, Joel|FRA
17030|FOUR, Paul|FRA
17031|CRISTOFORI, Pier Paolo|ITA
17032|GLENESK, Dean William|USA
17033|LOSEY, Robert Gregory|USA
17034|STORM, Michael Earle|USA
17035|GREPPERUD, Hans Magnus|NOR
17036|LOKEN, Sverre Bertrand|NOR
17037|IOSUB, Petru|ROU
17038|TOMA, Valer|ROU
17039|CLIMENT HUERTA, Fernando|ESP
17040|LASURTEGUI BERRIDI, Luis Maria|ESP
17041|ENQUIST, Paul N.|USA
17042|LEWIS, Bradley Alan|USA
17043|CROIS, Dirk|BEL
17044|DELOOF, Pierre Marie|BEL
17045|LAUMANN, Daniele|CAN
17046|LAUMANN, Silken Suzette|CAN
17047|LIPA, Elisabeta|ROU
17048|POPESCU, Marioara|ROU
17049|HELLEMANS, Greet|NED
17050|HELLEMANS, Nicolette|NED
17051|BATTERSBY, James|AUS
17052|EDMUNDS, Ian|AUS
17053|EVANS, Stephen|AUS
17054|HEFER, Clyde|AUS
17055|MULLER, Craig|AUS
17056|PATTEN, Samuel|AUS
17057|POPA, Ion|AUS
17058|THREDGOLD, Gavin|AUS
17059|WILLOUGHBY, Timothy|AUS
17060|CRAWFORD, Dean|CAN
17061|EVANS, Mark|CAN
17062|EVANS, Michael|CAN
17063|HORN, Blair J.H.|CAN
17064|MAIN, Gerald Grant|CAN
17065|MCMAHON, Robert Brian|CAN
17066|NEUFELD, Kevin|CAN
17067|STEELE, Paul|CAN
17068|TURNER, Patrick|CAN
17069|BORCHERT, Earl Frederick|USA
17070|CLAPP, Charles Elmer III.|USA
17071|DARLING, Thomas Ward|USA
17072|IBBETSON, Bruce Bernard|USA
17073|JAUGSTETTER, Robert C.|USA
17074|LUBSEN, Walter Harry Jr.|USA
17075|PENNY, Christopher Gore|USA
17076|SUDDUTH, Andrew Hancock|USA
17077|TERWILLIGER, John Richard|USA
17078|CORNET, Lynda|NED
17079|LAURIJSEN, Martha|NED
17080|NEELISSEN, Catalien|NED
17081|QUIST, Anne-Marie|NED
17082|VAANDRAGER, Willemientje|NED
17083|VAN DROGENBROEK, Marieke|NED
17084|VAN ETTEKOVEN, Harriet|NED
17085|BEARD, Elizabeth Ann|USA
17086|BOWER, Caroll Ann|USA
17087|FLANAGAN, Jeanne Ann|USA
17088|KEELER, Kathryn Elliott|USA
17089|METCALF, Harriet Morris|USA
17090|NORELIUS, Kristine Lee|USA
17091|O''STEEN, Shyril|USA
17092|THORSSNESS, Kristen Joy|USA
17093|ARMASESCU, Mihaela|ROU
17094|BALAN-SNEP, Doina Lilian|ROU
17095|BAZON, Adriana|ROU
17096|DIACONESCU, Camelia|ROU
17097|IOJA, Viorica|ROU
17098|MIHALY, Aneta|ROU
17099|PLESCA, Aurora|ROU
17100|SAUCA, Lucia|ROU
17101|TRASCA, Marioara|ROU
17102|CHRISTIANSEN, Erik|DEN
17103|JESSEN, Michael|DEN
17104|NIELSEN, Lars|DEN
17105|RASMUSSEN, Per|DEN
17106|O''Brien, Shane|NZL
17107|O''CONNELL, Leslie|NZL
17108|ROBERTSON, Conrad|NZL
17109|TRASK, Keith|NZL
17110|CLARK, David Robert|USA
17111|FORNEY, Alan Michael|USA
17112|SMITH, Jonathan S.|USA
17113|STEKL, Philip William|USA
17114|HOLLISTER, Brett|NZL
17115|LAWTON, Kevin|NZL
17116|MABBOTT, Barrie|NZL
17117|SYMON, Donald|NZL
17118|TONG, Ross|NZL
17119|BUDGETT, Richard Gordon M.|GBR
17120|ELLISON, Adrian Charles|GBR
17121|HOLMES, Andrew John|GBR
17122|REDGRAVE, Steven|GBR
17123|BACH, Michael|USA
17124|IVES, Edward Ashley|USA
17125|KIEFER, Thomas Nisbit|USA
17126|SPRINGER, Gregory T.|USA
17127|STILLINGS, John Stuart|USA
17128|BRANCOURT-POLLOCK, Karen|AUS
17129|CHAPMAN-POPA, Susan|AUS
17130|FOSTER, Margot|AUS
17131|GREY-GARDNER, Robyn|AUS
17132|LEE, Susan|AUS
17133|APOSTOL, Chira|ROU
17134|LAVRIC, Florica|ROU
17135|TANASA-FRICIOIU, Maria|ROU
17136|ARMBRUST, Barbara|CAN
17137|BRAIN, Marilyn|CAN
17138|SCHNEIDER, Angela|CAN
17139|THOMPSON, Lesley Allison|CAN
17140|TREGUNNO, Jane|CAN
17141|BECKER, Ellen|FRG
17142|VOLKNER, Iris|FRG
17143|OPREA-HORVAT, Elena|ROU
17144|CRAIG, Elizabeth|CAN
17145|SMITH, Patricia|CAN
